surface	scope	category_id	name	ap50_95	delta_vs_same_source_fp32	delta_vs_s8_cpu
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	75	remote	0.13488920320603487	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	76	keyboard	0.4371241290795746	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	77	cell phone	0.22553404594190765	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	78	microwave	0.5336633663366337	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	79	oven	0.4912388931200812	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	80	toaster	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	81	sink	0.30936489504358994	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	82	refrigerator	0.6433168316831683	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	84	book	0.08839947006494349	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	85	clock	0.5677510608203677	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	86	vase	0.33066382548619005	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	87	scissors	0.0	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	88	teddy bear	0.5686243158477339	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	89	hair drier	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/cpu-subset100	subset-100	90	toothbrush	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	1	person	0.4730460239170681	-0.055840233243	-0.000683234861
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	2	bicycle	0.23621908541724865	-0.041577945751	0.001657902048
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	3	car	0.3292114118486572	-0.042038508807	-0.003555167405
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	4	motorcycle	0.36954112134082084	-0.058826689808	-0.002596194337
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	5	airplane	0.6209924531270778	-0.087255628565	-0.006866333979
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	6	bus	0.5915548549133857	-0.054561793496	0.005600560795
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	7	train	0.6076521800637972	-0.089993046395	-0.023083261493
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	8	truck	0.28296040115160787	-0.052579807263	0.003176466484
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	9	boat	0.19479687224887637	-0.045073453121	0.006802669448
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	10	traffic light	0.20404038169153524	-0.023362684412	0.008329193468
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	11	fire hydrant	0.6169300461867805	-0.014583435680	0.008095280156
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	13	stop sign	0.5966935993670867	-0.038802359367	0.026287965942
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	14	parking meter	0.4351838062318236	-0.040029644944	0.005289983272
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	15	bench	0.1800238440391145	-0.042899363768	0.004943095296
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	16	bird	0.2837971103510165	-0.031170327563	0.000953076553
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	17	cat	0.6130394963480984	-0.104685153266	-0.016542134829
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	18	dog	0.5597502012019351	-0.087953090477	0.014344365249
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	19	horse	0.5323396746755601	-0.037858829786	0.006360430639
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	20	sheep	0.4534655103392787	-0.048222984208	0.006275302381
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	21	cow	0.48179785246200135	-0.062660874576	-0.006996095792
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	22	elephant	0.5991455942102241	-0.069977098517	-0.003925130188
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	23	bear	0.7015281023517939	-0.039075605893	-0.001620917875
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	24	zebra	0.6150363293144584	-0.063373227358	-0.002230799998
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	25	giraffe	0.6419945367809675	-0.054222004582	0.003207708482
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	27	backpack	0.09148529077872739	-0.016774096355	-0.001831870064
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	28	umbrella	0.34929870833837545	-0.040262103802	0.003437018549
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	31	handbag	0.0872578218899218	-0.011435196158	-0.001114655055
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	32	tie	0.27193983044472186	-0.031216538494	0.005321967047
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	33	suitcase	0.3477976292432964	-0.075169679957	-0.003131835322
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	34	frisbee	0.5631563340509147	-0.038658918061	0.004735963970
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	35	skis	0.16607733727187382	-0.034321572314	-0.003116213895
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	36	snowboard	0.26969714474138773	-0.036040891273	-0.000005073177
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	37	sports ball	0.3490479925467897	-0.025054991877	0.008998143866
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	38	kite	0.4014546464331972	-0.052114001576	0.007459767479
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	39	baseball bat	0.21147622384418022	-0.059766849998	-0.015961808635
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	40	baseball glove	0.32082765216413855	-0.017822558716	0.009724997605
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	41	skateboard	0.42112331875854464	-0.065034630348	-0.000900949704
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	42	surfboard	0.29442958482722464	-0.054119616423	0.006125042313
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	43	tennis racket	0.40129085236039624	-0.035651890824	0.009250398553
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	44	bottle	0.2949206635681141	-0.029786104205	0.000843137974
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	46	wine glass	0.26924089096632275	-0.015285863993	-0.000219508851
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	47	cup	0.3199140471332824	-0.043542834658	-0.005656722466
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	48	fork	0.23244691224258113	-0.046876800550	-0.007730879883
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	49	knife	0.11739532975105857	-0.018817164074	-0.003974495184
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	50	spoon	0.0832399911549815	-0.038464227347	-0.001793023927
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	51	bowl	0.345084369826348	-0.058740828771	-0.004822029967
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	52	banana	0.22817717256179185	-0.038750241082	-0.005797972363
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	53	apple	0.1410987249517521	-0.029852474100	-0.001329393640
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	54	sandwich	0.3332614418044727	-0.027056359239	-0.016043454161
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	55	orange	0.25259535079877043	-0.048153282897	-0.002470800534
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	56	broccoli	0.18364857220148667	-0.050700679814	-0.004859505897
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	57	carrot	0.18873497806953904	-0.025762797694	-0.001870880367
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	58	hot dog	0.3263688963049624	-0.049312094565	-0.002226549769
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	59	pizza	0.4882199712056643	-0.026806246805	0.002643000417
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	60	donut	0.44166823463523547	-0.043160135073	0.007713469030
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	61	cake	0.3245625694688048	-0.063687704470	0.001200007150
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	62	chair	0.23410138977281447	-0.046780659747	-0.000082857193
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	63	couch	0.40779649962942266	-0.061680344260	-0.005135486681
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	64	potted plant	0.2040847123115246	-0.038183460443	0.001627534654
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	65	bed	0.4310996037302324	-0.058170713002	0.000572842090
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	67	dining table	0.2673560795267144	-0.069543322799	-0.006721957726
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	70	toilet	0.594755751068093	-0.079982981767	0.001083500119
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	72	tv	0.529531822543604	-0.030342533683	0.011070859749
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	73	laptop	0.5368250151408354	-0.072816602254	-0.010095756779
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	74	mouse	0.4838830569706527	-0.050683922645	-0.019471028473
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	75	remote	0.1862923624663295	-0.029870624492	0.003562395596
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	76	keyboard	0.492081970869655	-0.030590229574	0.004542888371
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	77	cell phone	0.2643318355605802	-0.033512756390	-0.005191072236
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	78	microwave	0.4876078086218379	-0.090665846029	-0.007930287899
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	79	oven	0.3161936539161816	-0.039023465533	-0.002197486372
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	80	toaster	0.258475954738331	-0.154508949087	0.015098155347
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	81	sink	0.32323794825362534	-0.039644955642	0.002853408953
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	82	refrigerator	0.5814434783196085	-0.052543218781	0.012393237067
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	84	book	0.11425969685186257	-0.010937521272	0.002937638194
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	85	clock	0.452517369767474	-0.032113445213	-0.008472796057
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	86	vase	0.32302265295194993	-0.020844353827	0.005182672734
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	87	scissors	0.309360953594993	0.014189386200	0.013193948286
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	88	teddy bear	0.42515332143891194	-0.050154483354	-0.004891970769
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	89	hair drier	0.00209920660646543	-0.000467792924	0.000768121297
R211_PROJECT_EXACT_SPLIT_run1/spacemit-full5000	full-val2017	90	toothbrush	0.16262357967772822	-0.038941428706	0.003817472015
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	1	person	0.4602236965988698	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	2	bicycle	0.06443259710586444	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	3	car	0.3803137302465492	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	4	motorcycle	0.6915841584158415	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	5	airplane	0.6782178217821783	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	6	bus	0.8872630834512023	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	7	train	0.5049504950495048	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	8	truck	0.19382594541154885	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	9	boat	0.09164555897128522	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	10	traffic light	0.3234326427198073	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	11	fire hydrant	0.7019801980198019	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	13	stop sign	0.5049504950495048	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	14	parking meter	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	15	bench	0.035565398645127665	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	16	bird	0.48801726326478806	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	17	cat	0.6336633663366334	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	18	dog	0.2666666666666666	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	19	horse	0.5427392739273927	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	20	sheep	0.7926732673267327	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	21	cow	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	22	elephant	0.5035021257687583	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	23	bear	0.9999999999999998	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	24	zebra	0.7524516737388025	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	25	giraffe	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	27	backpack	0.046126281694794005	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	28	umbrella	0.9252475247524753	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	31	handbag	0.3391367860948604	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	32	tie	0.25317721071679017	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	33	suitcase	0.21716171617161714	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	34	frisbee	0.7326732673267327	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	35	skis	0.43469060461033315	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	36	snowboard	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	37	sports ball	0.0	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	38	kite	0.575	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	39	baseball bat	0.3439356435643564	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	40	baseball glove	0.7504950495049505	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	41	skateboard	0.44240924092409234	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	42	surfboard	0.27409078142672433	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	43	tennis racket	0.561018387553041	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	44	bottle	0.14893290001023288	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	46	wine glass	0.3161604645325658	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	47	cup	0.3768581379899793	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	48	fork	0.4613861386138614	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	49	knife	0.29277127251534896	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	50	spoon	0.033969686442328444	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	51	bowl	0.43157119704771696	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	52	banana	0.3250294051961587	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	53	apple	0.15559718133975559	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	54	sandwich	0.7999999999999999	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	55	orange	0.9999999999999998	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	56	broccoli	0.23377039591246032	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	57	carrot	0.5562645276281417	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	58	hot dog	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	59	pizza	0.8087505273083699	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	60	donut	0.9999999999999998	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	61	cake	0.45	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	62	chair	0.32654753497038685	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	63	couch	0.8504950495049505	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	64	potted plant	0.5306930693069307	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	65	bed	0.6207920792079208	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	67	dining table	0.3814248386446346	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	70	toilet	0.602103567499607	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	72	tv	0.6528535400709882	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	73	laptop	0.4857536299535661	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	74	mouse	0.442955064737243	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	75	remote	0.1276241909905276	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	76	keyboard	0.4553102515220466	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	77	cell phone	0.20043688276873667	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	78	microwave	0.5410891089108911	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	79	oven	0.4840084008400839	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	80	toaster	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	81	sink	0.3678778957032394	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	82	refrigerator	0.6089198919891989	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	84	book	0.08358391264173556	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	85	clock	0.5737623762376237	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	86	vase	0.3693157708628006	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	87	scissors	0.0	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	88	teddy bear	0.6567326732673266	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	89	hair drier	NA	NA	NA
R211_PROJECT_EXACT_SPLIT_run1/spacemit-subset100	subset-100	90	toothbrush	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	1	person	0.45808929818001637	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	2	bicycle	0.08668632820728879	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	3	car	0.3977693080953142	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	4	motorcycle	0.696122112211221	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	5	airplane	0.7194719471947194	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	6	bus	0.886902404526167	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	7	train	0.5049504950495048	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	8	truck	0.19690964124816784	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	9	boat	0.11244654900272635	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	10	traffic light	0.33897454031117397	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	11	fire hydrant	0.6854785478547855	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	13	stop sign	0.5049504950495048	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	14	parking meter	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	15	bench	0.03613861386138614	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	16	bird	0.5099009900990099	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	17	cat	1.0	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	18	dog	0.2666666666666666	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	19	horse	0.5262376237623763	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	20	sheep	0.8128359264497879	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	21	cow	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	22	elephant	0.5099109104458833	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	23	bear	0.9999999999999998	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	24	zebra	0.7920792079207921	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	25	giraffe	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	27	backpack	0.030349624189282193	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	28	umbrella	0.7683168316831682	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	31	handbag	0.24966679360243715	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	32	tie	0.2570572607071858	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	33	suitcase	0.3004950495049505	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	34	frisbee	0.7326732673267327	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	35	skis	0.4208044998048192	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	36	snowboard	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	37	sports ball	0.0058823529411764705	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	38	kite	0.5586633663366337	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	39	baseball bat	0.3229072907290729	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	40	baseball glove	0.700990099009901	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	41	skateboard	0.34573957395739574	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	42	surfboard	0.25595436070127453	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	43	tennis racket	0.4823057668085649	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	44	bottle	0.14787033276965583	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	46	wine glass	0.2757779351096925	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	47	cup	0.3963817773387636	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	48	fork	0.4713304362110419	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	49	knife	0.3433258472188683	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	50	spoon	0.04702442470341957	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	51	bowl	0.38318568196903324	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	52	banana	0.3990189676141148	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	53	apple	0.16429455445544555	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	54	sandwich	0.7014084507042253	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	55	orange	0.5	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	56	broccoli	0.21729293669469824	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	57	carrot	0.5079306839013741	NA	NA
