surface	model	scope	provider	score_threshold	iou_threshold	max_dets	area	category_id	class_name	tp	fp	fn	precision	recall	f1	detections	detections_per_image	ignored_detections	ignored_ground_truths
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	medium	75	remote	15	1	45	0.9375	0.25	0.39473684210526316	27	0.0054	11	223
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	medium	75	remote	14	2	46	0.875	0.23333333333333334	0.3684210526315789	27	0.0054	11	223
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	small	75	remote	155	4778	54	0.03142104196229475	0.7416267942583732	0.06028782574873589	7283	1.4566	2350	74
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	small	75	remote	80	4837	129	0.016270083384177344	0.3827751196172249	0.031213421771361684	7283	1.4566	2366	74
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	small	75	remote	120	731	89	0.1410105757931845	0.5741626794258373	0.22641509433962265	1236	0.2472	385	74
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	small	75	remote	54	786	155	0.06428571428571428	0.2583732057416268	0.10295519542421352	1236	0.2472	396	74
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	small	75	remote	60	83	149	0.4195804195804196	0.28708133971291866	0.34090909090909094	266	0.0532	123	74
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	small	75	remote	29	110	180	0.20863309352517986	0.13875598086124402	0.16666666666666669	266	0.0532	127	74
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	small	75	remote	17	5	192	0.7727272727272727	0.08133971291866028	0.14718614718614717	68	0.0136	46	74
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	small	75	remote	14	8	195	0.6363636363636364	0.06698564593301436	0.12121212121212122	68	0.0136	46	74
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	small	75	remote	2	0	207	1.0	0.009569377990430622	0.01895734597156398	27	0.0054	25	74
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	small	75	remote	2	0	207	1.0	0.009569377990430622	0.01895734597156398	27	0.0054	25	74
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	all	76	keyboard	131	1720	22	0.07077255537547272	0.8562091503267973	0.13073852295409183	1851	0.3702	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	all	76	keyboard	117	1734	36	0.06320907617504051	0.7647058823529411	0.11676646706586825	1851	0.3702	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	all	76	keyboard	118	300	35	0.2822966507177033	0.7712418300653595	0.4133099824868651	418	0.0836	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	all	76	keyboard	104	314	49	0.24880382775119617	0.6797385620915033	0.36427320490367776	418	0.0836	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	all	76	keyboard	98	80	55	0.550561797752809	0.6405228758169934	0.5921450151057401	178	0.0356	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	all	76	keyboard	91	87	62	0.5112359550561798	0.5947712418300654	0.5498489425981874	178	0.0356	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	all	76	keyboard	72	12	81	0.8571428571428571	0.47058823529411764	0.6075949367088607	84	0.0168	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	all	76	keyboard	70	14	83	0.8333333333333334	0.45751633986928103	0.5907172995780591	84	0.0168	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	all	76	keyboard	53	3	100	0.9464285714285714	0.3464052287581699	0.5071770334928231	56	0.0112	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	all	76	keyboard	53	3	100	0.9464285714285714	0.3464052287581699	0.5071770334928231	56	0.0112	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	large	76	keyboard	55	636	2	0.07959479015918958	0.9649122807017544	0.14705882352941174	1851	0.3702	1160	96
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	large	76	keyboard	52	641	5	0.07503607503607504	0.9122807017543859	0.1386666666666667	1851	0.3702	1158	96
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	large	76	keyboard	52	113	5	0.3151515151515151	0.9122807017543859	0.4684684684684684	418	0.0836	253	96
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	large	76	keyboard	47	120	10	0.281437125748503	0.8245614035087719	0.41964285714285715	418	0.0836	251	96
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	large	76	keyboard	43	40	14	0.5180722891566265	0.7543859649122807	0.6142857142857143	178	0.0356	95	96
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	large	76	keyboard	39	45	18	0.4642857142857143	0.6842105263157895	0.5531914893617021	178	0.0356	94	96
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	large	76	keyboard	33	4	24	0.8918918918918919	0.5789473684210527	0.7021276595744681	84	0.0168	47	96
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	large	76	keyboard	32	6	25	0.8421052631578947	0.5614035087719298	0.6736842105263158	84	0.0168	46	96
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	large	76	keyboard	27	3	30	0.9	0.47368421052631576	0.6206896551724138	56	0.0112	26	96
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	large	76	keyboard	27	3	30	0.9	0.47368421052631576	0.6206896551724138	56	0.0112	26	96
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	medium	76	keyboard	68	823	10	0.07631874298540965	0.8717948717948718	0.14035087719298245	1851	0.3702	960	75
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	medium	76	keyboard	60	831	18	0.06734006734006734	0.7692307692307693	0.1238390092879257	1851	0.3702	960	75
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	medium	76	keyboard	61	170	17	0.26406926406926406	0.782051282051282	0.3948220064724919	418	0.0836	187	75
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	medium	76	keyboard	53	177	25	0.23043478260869565	0.6794871794871795	0.34415584415584416	418	0.0836	188	75
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	medium	76	keyboard	51	39	27	0.5666666666666667	0.6538461538461539	0.6071428571428571	178	0.0356	88	75
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	medium	76	keyboard	48	41	30	0.5393258426966292	0.6153846153846154	0.5748502994011976	178	0.0356	89	75
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	medium	76	keyboard	38	8	40	0.8260869565217391	0.48717948717948717	0.6129032258064516	84	0.0168	38	75
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	medium	76	keyboard	37	8	41	0.8222222222222222	0.47435897435897434	0.6016260162601627	84	0.0168	39	75
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	medium	76	keyboard	25	0	53	1.0	0.32051282051282054	0.48543689320388356	56	0.0112	31	75
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	medium	76	keyboard	25	0	53	1.0	0.32051282051282054	0.48543689320388356	56	0.0112	31	75
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	small	76	keyboard	8	261	10	0.02973977695167286	0.4444444444444444	0.05574912891986063	1851	0.3702	1582	135
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	small	76	keyboard	5	262	13	0.018726591760299626	0.2777777777777778	0.03508771929824561	1851	0.3702	1584	135
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	small	76	keyboard	5	17	13	0.22727272727272727	0.2777777777777778	0.25	418	0.0836	396	135
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	small	76	keyboard	4	17	14	0.19047619047619047	0.2222222222222222	0.20512820512820512	418	0.0836	397	135
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	small	76	keyboard	4	1	14	0.8	0.2222222222222222	0.3478260869565218	178	0.0356	173	135
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	small	76	keyboard	4	1	14	0.8	0.2222222222222222	0.3478260869565218	178	0.0356	173	135
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	small	76	keyboard	1	0	17	1.0	0.05555555555555555	0.10526315789473684	84	0.0168	83	135
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	small	76	keyboard	1	0	17	1.0	0.05555555555555555	0.10526315789473684	84	0.0168	83	135
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	small	76	keyboard	1	0	17	1.0	0.05555555555555555	0.10526315789473684	56	0.0112	55	135
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	small	76	keyboard	1	0	17	1.0	0.05555555555555555	0.10526315789473684	56	0.0112	55	135
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	all	77	cell phone	201	6529	61	0.02986627043090639	0.767175572519084	0.057494279176201375	6730	1.346	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	all	77	cell phone	146	6584	116	0.021693907875185735	0.5572519083969466	0.041762013729977114	6730	1.346	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	all	77	cell phone	157	913	105	0.14672897196261683	0.5992366412213741	0.23573573573573578	1070	0.214	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	all	77	cell phone	120	950	142	0.11214953271028037	0.4580152671755725	0.18018018018018017	1070	0.214	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	all	77	cell phone	118	150	144	0.44029850746268656	0.45038167938931295	0.4452830188679245	268	0.0536	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	all	77	cell phone	93	175	169	0.34701492537313433	0.3549618320610687	0.35094339622641507	268	0.0536	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	all	77	cell phone	67	19	195	0.7790697674418605	0.25572519083969464	0.3850574712643678	86	0.0172	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	all	77	cell phone	56	30	206	0.6511627906976745	0.21374045801526717	0.32183908045977005	86	0.0172	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	all	77	cell phone	48	7	214	0.8727272727272727	0.183206106870229	0.3028391167192429	55	0.011	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	all	77	cell phone	42	13	220	0.7636363636363637	0.16030534351145037	0.26498422712933756	55	0.011	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	large	77	cell phone	35	434	1	0.07462686567164178	0.9722222222222222	0.13861386138613857	6730	1.346	6261	226
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	large	77	cell phone	33	438	3	0.07006369426751592	0.9166666666666666	0.1301775147928994	6730	1.346	6259	226
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	large	77	cell phone	32	79	4	0.2882882882882883	0.8888888888888888	0.435374149659864	1070	0.214	959	226
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	large	77	cell phone	32	80	4	0.2857142857142857	0.8888888888888888	0.43243243243243246	1070	0.214	958	226
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	large	77	cell phone	31	20	5	0.6078431372549019	0.8611111111111112	0.7126436781609194	268	0.0536	217	226
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	large	77	cell phone	30	22	6	0.5769230769230769	0.8333333333333334	0.6818181818181818	268	0.0536	216	226
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	large	77	cell phone	26	4	10	0.8666666666666667	0.7222222222222222	0.7878787878787877	86	0.0172	56	226
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	large	77	cell phone	25	5	11	0.8333333333333334	0.6944444444444444	0.7575757575757577	86	0.0172	56	226
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	large	77	cell phone	22	2	14	0.9166666666666666	0.6111111111111112	0.7333333333333334	55	0.011	31	226
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	large	77	cell phone	21	3	15	0.875	0.5833333333333334	0.7000000000000001	55	0.011	31	226
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	medium	77	cell phone	72	1697	6	0.04070096099491238	0.9230769230769231	0.07796426637791012	6730	1.346	4961	184
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	medium	77	cell phone	62	1713	16	0.03492957746478873	0.7948717948717948	0.06691851052347544	6730	1.346	4955	184
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	medium	77	cell phone	62	252	16	0.19745222929936307	0.7948717948717948	0.31632653061224486	1070	0.214	756	184
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	medium	77	cell phone	56	262	22	0.1761006289308176	0.717948717948718	0.2828282828282828	1070	0.214	752	184
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	medium	77	cell phone	50	58	28	0.46296296296296297	0.6410256410256411	0.5376344086021506	268	0.0536	160	184
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	medium	77	cell phone	43	67	35	0.39090909090909093	0.5512820512820513	0.45744680851063835	268	0.0536	158	184
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	medium	77	cell phone	30	9	48	0.7692307692307693	0.38461538461538464	0.5128205128205128	86	0.0172	47	184
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	medium	77	cell phone	26	14	52	0.65	0.3333333333333333	0.4406779661016949	86	0.0172	46	184
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	medium	77	cell phone	24	3	54	0.8888888888888888	0.3076923076923077	0.4571428571428572	55	0.011	28	184
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	medium	77	cell phone	20	7	58	0.7407407407407407	0.2564102564102564	0.38095238095238093	55	0.011	28	184
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	small	77	cell phone	94	4398	54	0.020926090828138913	0.6351351351351351	0.04051724137931034	6730	1.346	2238	114
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	small	77	cell phone	51	4433	97	0.011373773416592329	0.34459459459459457	0.022020725388601038	6730	1.346	2246	114
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	small	77	cell phone	63	582	85	0.09767441860465116	0.42567567567567566	0.158890290037831	1070	0.214	425	114
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	small	77	cell phone	32	608	116	0.05	0.21621621621621623	0.08121827411167513	1070	0.214	430	114
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	small	77	cell phone	37	72	111	0.3394495412844037	0.25	0.2879377431906615	268	0.0536	159	114
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	small	77	cell phone	20	86	128	0.18867924528301888	0.13513513513513514	0.15748031496062995	268	0.0536	162	114
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	small	77	cell phone	11	6	137	0.6470588235294118	0.07432432432432433	0.13333333333333333	86	0.0172	69	114
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	small	77	cell phone	5	11	143	0.3125	0.033783783783783786	0.06097560975609756	86	0.0172	70	114
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	small	77	cell phone	2	2	146	0.5	0.013513513513513514	0.026315789473684213	55	0.011	51	114
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	small	77	cell phone	1	3	147	0.25	0.006756756756756757	0.013157894736842106	55	0.011	51	114
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	all	78	microwave	51	946	4	0.05115346038114343	0.9272727272727272	0.09695817490494296	997	0.1994	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	all	78	microwave	48	949	7	0.048144433299899696	0.8727272727272727	0.09125475285171102	997	0.1994	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	all	78	microwave	42	147	13	0.2222222222222222	0.7636363636363637	0.3442622950819672	189	0.0378	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	all	78	microwave	40	149	15	0.21164021164021163	0.7272727272727273	0.3278688524590164	189	0.0378	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	all	78	microwave	36	35	19	0.5070422535211268	0.6545454545454545	0.5714285714285715	71	0.0142	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	all	78	microwave	35	36	20	0.49295774647887325	0.6363636363636364	0.5555555555555555	71	0.0142	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	all	78	microwave	25	6	30	0.8064516129032258	0.45454545454545453	0.5813953488372092	31	0.0062	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	all	78	microwave	25	6	30	0.8064516129032258	0.45454545454545453	0.5813953488372092	31	0.0062	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	all	78	microwave	17	1	38	0.9444444444444444	0.3090909090909091	0.4657534246575342	18	0.0036	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	all	78	microwave	17	1	38	0.9444444444444444	0.3090909090909091	0.4657534246575342	18	0.0036	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	large	78	microwave	17	456	1	0.035940803382663845	0.9444444444444444	0.06924643584521384	997	0.1994	524	37
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	large	78	microwave	17	457	1	0.035864978902953586	0.9444444444444444	0.06910569105691056	997	0.1994	523	37
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	large	78	microwave	15	75	3	0.16666666666666666	0.8333333333333334	0.2777777777777778	189	0.0378	99	37
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	large	78	microwave	15	75	3	0.16666666666666666	0.8333333333333334	0.2777777777777778	189	0.0378	99	37
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	large	78	microwave	15	20	3	0.42857142857142855	0.8333333333333334	0.5660377358490566	71	0.0142	36	37
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	large	78	microwave	15	20	3	0.42857142857142855	0.8333333333333334	0.5660377358490566	71	0.0142	36	37
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	large	78	microwave	13	3	5	0.8125	0.7222222222222222	0.7647058823529411	31	0.0062	15	37
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	large	78	microwave	13	3	5	0.8125	0.7222222222222222	0.7647058823529411	31	0.0062	15	37
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	large	78	microwave	9	0	9	1.0	0.5	0.6666666666666666	18	0.0036	9	37
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	large	78	microwave	9	0	9	1.0	0.5	0.6666666666666666	18	0.0036	9	37
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	medium	78	microwave	31	360	2	0.0792838874680307	0.9393939393939394	0.14622641509433965	997	0.1994	606	22
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	medium	78	microwave	29	360	4	0.07455012853470437	0.8787878787878788	0.13744075829383887	997	0.1994	608	22
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	medium	78	microwave	26	50	7	0.34210526315789475	0.7878787878787878	0.47706422018348627	189	0.0378	113	22
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	medium	78	microwave	24	51	9	0.32	0.7272727272727273	0.4444444444444444	189	0.0378	114	22
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	medium	78	microwave	20	13	13	0.6060606060606061	0.6060606060606061	0.6060606060606061	71	0.0142	38	22
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	medium	78	microwave	19	14	14	0.5757575757575758	0.5757575757575758	0.5757575757575758	71	0.0142	38	22
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	medium	78	microwave	12	2	21	0.8571428571428571	0.36363636363636365	0.5106382978723404	31	0.0062	17	22
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	medium	78	microwave	12	2	21	0.8571428571428571	0.36363636363636365	0.5106382978723404	31	0.0062	17	22
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	medium	78	microwave	8	1	25	0.8888888888888888	0.24242424242424243	0.38095238095238093	18	0.0036	9	22
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	medium	78	microwave	8	1	25	0.8888888888888888	0.24242424242424243	0.38095238095238093	18	0.0036	9	22
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	small	78	microwave	3	130	1	0.022556390977443608	0.75	0.043795620437956206	997	0.1994	864	51
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	small	78	microwave	2	132	2	0.014925373134328358	0.5	0.02898550724637681	997	0.1994	863	51
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	small	78	microwave	1	22	3	0.043478260869565216	0.25	0.07407407407407408	189	0.0378	166	51
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	small	78	microwave	1	23	3	0.041666666666666664	0.25	0.07142857142857142	189	0.0378	165	51
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	small	78	microwave	1	2	3	0.3333333333333333	0.25	0.28571428571428575	71	0.0142	68	51
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	small	78	microwave	1	2	3	0.3333333333333333	0.25	0.28571428571428575	71	0.0142	68	51
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	small	78	microwave	0	1	4	0.0	0.0	0.0	31	0.0062	30	51
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	small	78	microwave	0	1	4	0.0	0.0	0.0	31	0.0062	30	51
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	small	78	microwave	0	0	4	0.0	0.0	0.0	18	0.0036	18	51
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	small	78	microwave	0	0	4	0.0	0.0	0.0	18	0.0036	18	51
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	all	79	oven	121	2972	22	0.03912059489169092	0.8461538461538461	0.07478368355995056	3093	0.6186	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	all	79	oven	94	2999	49	0.030391205948916908	0.6573426573426573	0.05809641532756489	3093	0.6186	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	all	79	oven	106	532	37	0.16614420062695925	0.7412587412587412	0.2714468629961588	638	0.1276	0	0
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	all	79	oven	83	555	60	0.13009404388714735	0.5804195804195804	0.21254801536491677	638	0.1276	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	all	79	oven	79	133	64	0.37264150943396224	0.5524475524475524	0.44507042253521123	212	0.0424	0	0
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	all	79	oven	63	149	80	0.2971698113207547	0.4405594405594406	0.35492957746478876	212	0.0424	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	all	79	oven	55	16	88	0.7746478873239436	0.38461538461538464	0.514018691588785	71	0.0142	0	0
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	all	79	oven	44	27	99	0.6197183098591549	0.3076923076923077	0.411214953271028	71	0.0142	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	all	79	oven	35	4	108	0.8974358974358975	0.24475524475524477	0.3846153846153847	39	0.0078	0	0
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	all	79	oven	30	9	113	0.7692307692307693	0.2097902097902098	0.32967032967032966	39	0.0078	0	0
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	large	79	oven	77	2034	5	0.0364756039791568	0.9390243902439024	0.0702234382124943	3093	0.6186	982	61
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	large	79	oven	60	2054	22	0.02838221381267739	0.7317073170731707	0.054644808743169404	3093	0.6186	979	61
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	large	79	oven	70	419	12	0.14314928425357873	0.8536585365853658	0.24518388791593693	638	0.1276	149	61
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	large	79	oven	54	437	28	0.109979633401222	0.6585365853658537	0.18848167539267013	638	0.1276	147	61
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	large	79	oven	58	117	24	0.3314285714285714	0.7073170731707317	0.4513618677042801	212	0.0424	37	61
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	large	79	oven	46	129	36	0.26285714285714284	0.5609756097560976	0.35797665369649806	212	0.0424	37	61
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	large	79	oven	44	16	38	0.7333333333333333	0.5365853658536586	0.6197183098591549	71	0.0142	11	61
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	large	79	oven	34	25	48	0.576271186440678	0.4146341463414634	0.4822695035460993	71	0.0142	12	61
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	large	79	oven	30	4	52	0.8823529411764706	0.36585365853658536	0.5172413793103449	39	0.0078	5	61
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	large	79	oven	25	9	57	0.7352941176470589	0.3048780487804878	0.43103448275862066	39	0.0078	5	61
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	medium	79	oven	42	859	9	0.04661487236403995	0.8235294117647058	0.08823529411764705	3093	0.6186	2192	92
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	medium	79	oven	33	866	18	0.03670745272525028	0.6470588235294118	0.06947368421052631	3093	0.6186	2194	92
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	medium	79	oven	35	108	16	0.24475524475524477	0.6862745098039216	0.36082474226804123	638	0.1276	495	92
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	medium	79	oven	29	113	22	0.20422535211267606	0.5686274509803921	0.3005181347150259	638	0.1276	496	92
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	medium	79	oven	22	16	29	0.5789473684210527	0.43137254901960786	0.4943820224719101	212	0.0424	174	92
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	medium	79	oven	17	20	34	0.4594594594594595	0.3333333333333333	0.38636363636363635	212	0.0424	175	92
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	medium	79	oven	11	0	40	1.0	0.21568627450980393	0.3548387096774193	71	0.0142	60	92
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	medium	79	oven	10	2	41	0.8333333333333334	0.19607843137254902	0.31746031746031744	71	0.0142	59	92
B2_BOARD_CPU	B2	board	CPU	0.5	0.5	300	medium	79	oven	5	0	46	1.0	0.09803921568627451	0.17857142857142855	39	0.0078	34	92
B2_BOARD_CPU	B2	board	CPU	0.5	0.75	300	medium	79	oven	5	0	46	1.0	0.09803921568627451	0.17857142857142855	39	0.0078	34	92
B2_BOARD_CPU	B2	board	CPU	0.001	0.5	300	small	79	oven	2	79	8	0.024691358024691357	0.2	0.04395604395604395	3093	0.6186	3012	133
B2_BOARD_CPU	B2	board	CPU	0.001	0.75	300	small	79	oven	1	79	9	0.0125	0.1	0.022222222222222227	3093	0.6186	3013	133
B2_BOARD_CPU	B2	board	CPU	0.01	0.5	300	small	79	oven	2	4	8	0.3333333333333333	0.2	0.25	638	0.1276	632	133
B2_BOARD_CPU	B2	board	CPU	0.01	0.75	300	small	79	oven	0	5	10	0.0	0.0	0.0	638	0.1276	633	133
B2_BOARD_CPU	B2	board	CPU	0.05	0.5	300	small	79	oven	0	0	10	0.0	0.0	0.0	212	0.0424	212	133
B2_BOARD_CPU	B2	board	CPU	0.05	0.75	300	small	79	oven	0	0	10	0.0	0.0	0.0	212	0.0424	212	133
B2_BOARD_CPU	B2	board	CPU	0.25	0.5	300	small	79	oven	0	0	10	0.0	0.0	0.0	71	0.0142	71	133
B2_BOARD_CPU	B2	board	CPU	0.25	0.75	300	small	79	oven	0	0	10	0.0	0.0	0.0	71	0.0142	71	133
